"";"volumeInfo.title";"volumeInfo.subtitle";"volumeInfo.authors";"volumeInfo.publisher";"volumeInfo.publishedDate";"volumeInfo.description";"volumeInfo.pageCount";"volumeInfo.printType";"volumeInfo.categories";"volumeInfo.maturityRating";"volumeInfo.allowAnonLogging";"volumeInfo.contentVersion";"volumeInfo.language";"volumeInfo.previewLink";"volumeInfo.infoLink";"volumeInfo.canonicalVolumeLink";"volumeInfo.averageRating";"volumeInfo.ratingsCount";"volumeInfo.readingModes.text";"volumeInfo.readingModes.image";"volumeInfo.imageLinks.smallThumbnail";"volumeInfo.imageLinks.thumbnail";"volumeInfo.panelizationSummary.containsEpubBubbles";"volumeInfo.panelizationSummary.containsImageBubbles"
"379";"Une histoire intellectuelle de l'économie politique, 17e-18e siècles";NA;"Jean-Claude Perrot";"Éditions de l'École des hautes études en sciences sociales";"1992-01-01";"Recueil de textes d'histoire concrète de l'abstraction économique, qui se place en amont de l'investigation analytique (le domaine de compétence des économistes). La construction de l'économie politique mobilise, aux 17e et 18e siècles, une constellation de savoirs et de pratiques de travail ; plus tard, d'intenses révisions éloigneront la nouvelle discipline de ses origines. Il est légitime de redonner aux textes anciens leur statut d'objets historiques et de contraindre les interprétations actuelles au respect du passé.";496;"BOOK";"Science";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=m2u6AAAAIAAJ&dq=subject:Science&hl=&as_pt=BOOKS&cd=379&source=gbs_api";"http://books.google.fr/books?id=m2u6AAAAIAAJ&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Une_histoire_intellectuelle_de_l_%C3%A9conom.html?hl=&id=m2u6AAAAIAAJ";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=m2u6AAAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=m2u6AAAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"380";"Solid state nuclear track detectors";"proceedings of the 10th International Conference, Lyon, 2-6 July 1979";"Henri François";"Pergamon";"1980";"Includes a section on automated analysis systems.";1090;"BOOK";"Science";"NOT_MATURE";FALSE;"0.1.1.0.preview.0";"en";"http://books.google.fr/books?id=lB1RAAAAMAAJ&dq=subject:Science&hl=&as_pt=BOOKS&cd=380&source=gbs_api";"http://books.google.fr/books?id=lB1RAAAAMAAJ&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Solid_state_nuclear_track_detectors.html?hl=&id=lB1RAAAAMAAJ";5;1;FALSE;FALSE;"http://books.google.com/books/content?id=lB1RAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=lB1RAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"381";"La mutation du visible";"essai sur la portée épistémologique des instruments d'optique au XVIIe siècle";"Philippe Hamou";"Presses Universitaires Du Septentrion";"1999-01-01";"Le livre montre le rôle décisif que les révélations visuelles permises par les télescopes et les microscopes jouèrent pour la formation des conceptions épistémologiques des philosophes et savants de l'âge classique. Le premier volume s'étend sur la période qui va de Galilée à Descartes.";317;"BOOK";"Nature";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=vr0WAQAAMAAJ&dq=subject:Science&hl=&as_pt=BOOKS&cd=381&source=gbs_api";"http://books.google.fr/books?id=vr0WAQAAMAAJ&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/La_mutation_du_visible.html?hl=&id=vr0WAQAAMAAJ";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=vr0WAQAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=vr0WAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"382";"Pomologie Physiologique, Ou Traite Du Perfectionnement de La Fructification";NA;"Augustin Sageret";"Hachette Livre - Bnf";"2012-03";"Pomologie physiologique, ou Traite du perfectionnement de la fructification, avec recherches et experiences... suivies de plusieurs Memoires relatifs a la taille des arbres a fruit, a la marche de la seve, a la formation des hybrides et des varietes, etc., par M. Sageret, ...Date de l'edition originale: 1830Sujet de l'ouvrage: Arboriculture fruitiereCe livre est la reproduction fidele d'une oeuvre publiee avant 1920 et fait partie d'une collection de livres reimprimes a la demande editee par Hachette Livre, dans le cadre d'un partenariat avec la Bibliotheque nationale de France, offrant l'opportunite d'acceder a des ouvrages anciens et souvent rares issus des fonds patrimoniaux de la BnF.Les oeuvres faisant partie de cette collection ont ete numerisees par la BnF et sont presentes sur Gallica, sa bibliotheque numerique.En entreprenant de redonner vie a ces ouvrages au travers d'une collection de livres reimprimes a la demande, nous leur donnons la possibilite de rencontrer un public elargi et participons a la transmission de connaissances et de savoirs parfois difficilement accessibles.Nous avons cherche a concilier la reproduction fidele d'un livre ancien a partir de sa version numerisee avec le souci d'un confort de lecture optimal. Nous esperons que les ouvrages de cette nouvelle collection vous apporteront entiere satisfaction.Pour plus d'informations, rendez-vous sur www.hachettebnf.frhttp: //gallica.bnf.fr/ark: /12148/bpt6k28582v";586;"BOOK";"Gardening";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=EDK5lAEACAAJ&dq=subject:Science&hl=&as_pt=BOOKS&cd=382&source=gbs_api";"http://books.google.fr/books?id=EDK5lAEACAAJ&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Pomologie_Physiologique_Ou_Traite_Du_Per.html?hl=&id=EDK5lAEACAAJ";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=EDK5lAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=EDK5lAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"383";"Les usages politiques du passé";NA;"François Hartog,Jacques Revel";"Editions de l'Ecole Pratiques de Hautes Etudes en Sciences Sociales";"2001-01-01";"Que le passé se prête à des usages politiques, toute l'histoire de l'historiographie l'atteste, et aussi les précautions dont, depuis un siècle et demi, l'histoire savante s'est entourée pour garder à distance ses objets. D'où vient alors que le souci d'une manipulation du passé se fasse toujours plus insistant aujourd'hui, comme en témoignent des causes célèbres - la récente querelle des historiens allemands sur la signification du nazisme, comme celle, en cours, sur le communisme -, et d'autres plus discrètes mais qui ne sont pas moins insistantes ni moins significatives ? Autour de quelques dossiers actuels et qui demeurent ouverts, cet ouvrage s'attache à réfléchir sur notre présent historiographique et ses traits singuliers : la multiplication des histoires particulières et des revendications identitaires ; la confrontation difficile, instable, dérangeante, entre le savoir des historiens et les sollicitations d'un débat qui, sous des formes diverses, est désormais largement public ; l'usure aussi des modèles et des concepts historiographiques qui appelle une reprise critique et une réflexion sur ce que peut être aujourd'hui le rôle social de l'historien.";206;"BOOK";"Science";"NOT_MATURE";FALSE;"0.1.1.0.preview.0";"fr";"http://books.google.fr/books?id=rClnAAAAMAAJ&dq=subject:Science&hl=&as_pt=BOOKS&cd=383&source=gbs_api";"http://books.google.fr/books?id=rClnAAAAMAAJ&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Les_usages_politiques_du_pass%C3%A9.html?hl=&id=rClnAAAAMAAJ";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=rClnAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=rClnAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"384";"Relation D'Un Voyage Dans L'Yemen, Entrepris En 1837 (Ed.1841)";NA;"Paul-Emile Botta";"Hachette Livre - Bnf";"2012-03";"Relation d'un voyage dans l'Yemen, entrepris en 1837 pour le Museum d'histoire naturelle de Paris / par Paul-emile BottaDate de l'edition originale: 1841Sujet de l'ouvrage: Yemen -- Descriptions et voyagesCe livre est la reproduction fidele d'une oeuvre publiee avant 1920 et fait partie d'une collection de livres reimprimes a la demande editee par Hachette Livre, dans le cadre d'un partenariat avec la Bibliotheque nationale de France, offrant l'opportunite d'acceder a des ouvrages anciens et souvent rares issus des fonds patrimoniaux de la BnF.Les oeuvres faisant partie de cette collection ont ete numerisees par la BnF et sont presentes sur Gallica, sa bibliotheque numerique.En entreprenant de redonner vie a ces ouvrages au travers d'une collection de livres reimprimes a la demande, nous leur donnons la possibilite de rencontrer un public elargi et participons a la transmission de connaissances et de savoirs parfois difficilement accessibles.Nous avons cherche a concilier la reproduction fidele d'un livre ancien a partir de sa version numerisee avec le souci d'un confort de lecture optimal. Nous esperons que les ouvrages de cette nouvelle collection vous apporteront entiere satisfaction.Pour plus d'informations, rendez-vous sur www.hachettebnf.frhttp: //gallica.bnf.fr/ark: /12148/bpt6k58013253";158;"BOOK";"Travel";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=WGA_lQEACAAJ&dq=subject:Science&hl=&as_pt=BOOKS&cd=384&source=gbs_api";"http://books.google.fr/books?id=WGA_lQEACAAJ&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Relation_D_Un_Voyage_Dans_L_Yemen_Entrep.html?hl=&id=WGA_lQEACAAJ";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=WGA_lQEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=WGA_lQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"385";"Joseph Hornecker";"architecte à Nancy, 1873-1942";"Archives modernes de l'architecture Lorraine";"Presses Universitaires de Nancy";"1989";"L'Suvre de Joseph Hornecker (1873-1942), architecte nancéien, qui fut membre de l'Ecole de Nancy, mais fut également un continuateur éclairé de la tradition académique, ce dont témoigne la reconstruction du Grand Théâtre de Nancy (place Stanislas), qu'il mena de 1907 à 1919.";80;"BOOK";"Science";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=Fe5PAAAAMAAJ&dq=subject:Science&hl=&as_pt=BOOKS&cd=385&source=gbs_api";"http://books.google.fr/books?id=Fe5PAAAAMAAJ&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Joseph_Hornecker.html?hl=&id=Fe5PAAAAMAAJ";NA;NA;FALSE;FALSE;NA;NA;NA;NA
"386";"La science antique et médiévale";"des origines à 1450";"Roger Arnaldez,René Taton";NA;"1994";"Sans prétendre apporter des réponses systèmatiques aux multiples questions que se posent, à propos de la science médiévale, le savant, le philosophe ou le théologien, nous avons seulement essayé de replacer les problèmes dans la perspective d'une Histoire aussi totale que possible. Il nous semble cependant impossible d'accepter la double accusation de stagnation et de stérilité portée contre le Moyen Age Latin. Certes l'héritage antique n'a pas été totalement connu, ni toujours judicieusement exploité ; certes les hommes les plus éminents, comme Léonard de Pise, Pierre de Maricourt ou Thierry de Freiberg, n'ont pas fait école ; il n'en reste pas moins que d'un siècle à l'autre - d'une génération même à une autre, à l'intérieur d'un même groupe - il y a évolution et généralement progrès. Il ne faut pas parler du Moyen Age, comme on le fait souvent, en pensant au catholicisme de la Contre-Réforme et au procès de Galilée. L'Eglise (dont l'attitude face à la Science est peut-être blâmable à d'autres époques) a, pour le Moyen Age, beaucoup plus sauvé et encouragé qu'elle n'a freiné ou détourné. Aussi, bien qu'elle ne veuille se recommander que de l'Antiquité, la Renaissance est bien la fille ingrate du Moyen Age.";720;"BOOK";"Science";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=A5weAQAAIAAJ&dq=subject:Science&hl=&as_pt=BOOKS&cd=386&source=gbs_api";"http://books.google.fr/books?id=A5weAQAAIAAJ&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/La_science_antique_et_m%C3%A9di%C3%A9vale.html?hl=&id=A5weAQAAIAAJ";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=A5weAQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=A5weAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"387";"Les Merveilles Celestes: Lectures Du Soir (Ed.1897)";NA;"Camille Flammarion";"Hachette Livre - Bnf";"2012-03";"Les merveilles celestes: lectures du soir / par Camille Flammarion, ...Date de l'edition originale: 1897Collection: Bibliotheque des ecoles et des famillesCe livre est la reproduction fidele d'une oeuvre publiee avant 1920 et fait partie d'une collection de livres reimprimes a la demande editee par Hachette Livre, dans le cadre d'un partenariat avec la Bibliotheque nationale de France, offrant l'opportunite d'acceder a des ouvrages anciens et souvent rares issus des fonds patrimoniaux de la BnF.Les oeuvres faisant partie de cette collection ont ete numerisees par la BnF et sont presentes sur Gallica, sa bibliotheque numerique.En entreprenant de redonner vie a ces ouvrages au travers d'une collection de livres reimprimes a la demande, nous leur donnons la possibilite de rencontrer un public elargi et participons a la transmission de connaissances et de savoirs parfois difficilement accessibles.Nous avons cherche a concilier la reproduction fidele d'un livre ancien a partir de sa version numerisee avec le souci d'un confort de lecture optimal. Nous esperons que les ouvrages de cette nouvelle collection vous apporteront entiere satisfaction.Pour plus d'informations, rendez-vous sur www.hachettebnf.frhttp: //gallica.bnf.fr/ark: /12148/bpt6k54937172";334;"BOOK";"Science";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=FURWlAEACAAJ&dq=subject:Science&hl=&as_pt=BOOKS&cd=387&source=gbs_api";"http://books.google.fr/books?id=FURWlAEACAAJ&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Les_Merveilles_Celestes_Lectures_Du_Soir.html?hl=&id=FURWlAEACAAJ";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=FURWlAEACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=FURWlAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"388";"La logique des situations";"nouveaux regards sur l'écologie des activités sociales";"Michel de Fornel,Louis Quéré";"EHESS";"1999";"En sciences sociales, ces dernières années, l'analyse des situations et la modélisation de leur dynamique sont devenus des préoccupations centrales. La réflexion des pragmatistes américains comme des travaux en cours en logique, sémantique, psychologie écologique, intelligence artificielle, etc., permettent de renouveler l'analyse de l'écologie sociale et de mieux comprendre la part prise à leur organisation par l'environnement, d'une part, par la perception, de l'autre. La logique des situations présente des outils méthodologiques et s'efforce de les éprouver empiriquement sur des objets sociaux de vie quotidienne.";358;"BOOK";"Fiction";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=gVzXAAAAMAAJ&dq=subject:Science&hl=&as_pt=BOOKS&cd=388&source=gbs_api";"http://books.google.fr/books?id=gVzXAAAAMAAJ&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/La_logique_des_situations.html?hl=&id=gVzXAAAAMAAJ";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=gVzXAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=gVzXAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"389";"Créer et diriger un jardin scolaire";"manuel destiné aux professeurs, parents et communautés";"";"Food and Agriculture Organization of the United Nations";"2009-01-01";"Une nutrition et une éducation satisfaisantes sont essentielles pour le développement des enfants et leurs futurs moyens d'existence. Cependant, pour des millions d'enfants, ces conditions sont loin d'être remplies. Les écoles peuvent contribuer de façon sensible à soutenir les efforts des pays pour lutter contre la faim et la malnutrition. Dans les zones rurales comme dans les zones urbaines, les jardins scolaires peuvent aider à améliorer la nutrition et l'éducation des enfants et de leurs familles. FAO encourage la création des jardins scolaires, conçus tout d'abord comme plate-forme d'apprentissage, mais aussi comme support pour une meilleure nutrition, permettant en même temps produire de nombreux légumes et fruits nutritifs (et si possible permettre l'élevage de petits animaux, comme des poules ou des lapins). Pour préparer ce manuel, destiné à aider les professeurs des écoles, les parents et la communauté au sens large, la FAO a fait appel à l'expérience et aux meilleures pratiques d'exploitation des jardins scolaires du monde entier. Les méthodes de production présentées sont très simples, et peuvent être appliquées à la maison par les élèves et leurs parents. Publié également en anglais et en espagnol.";216;"BOOK";"Education";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=O0rHQQAACAAJ&dq=subject:Science&hl=&as_pt=BOOKS&cd=389&source=gbs_api";"http://books.google.fr/books?id=O0rHQQAACAAJ&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Cr%C3%A9er_et_diriger_un_jardin_scolaire.html?hl=&id=O0rHQQAACAAJ";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=O0rHQQAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=O0rHQQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"390";"Un Viaggio in Europa Nel 1786";"Diario Di Barnaba Oriani, Astronomo Milanese";"Barnaba Oriani";NA;"1994";NA;225;"BOOK";"Biography & Autobiography";"NOT_MATURE";FALSE;"1.1.1.0.preview.0";"it";"http://books.google.fr/books?id=ZOofAQAAIAAJ&dq=subject:Science&hl=&as_pt=BOOKS&cd=390&source=gbs_api";"http://books.google.fr/books?id=ZOofAQAAIAAJ&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Un_Viaggio_in_Europa_Nel_1786.html?hl=&id=ZOofAQAAIAAJ";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=ZOofAQAAIAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=ZOofAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"391";"La révolte des Ciompi";"Les hommes, les lieux, le travail";"Alessandro Stella";"Editions de l'Ecole des Hautes Etudes en Sciences Sociales";"1993-01-01";"En 1378, le Tumulte des Ciompi ébranle Florence florissante, l'une des capitales de la laine, tout autant que le symbole des valeurs émergentes de la Renaissance. Qui étaient les Ciompi? L'auteur reprend le dossier à la fois historique et historiographique, s'attaque à l'analyse des événements et à leur interprétation, en cherchant à comprendre les dynamiques sociales et les parcours individuels. Registres fiscaux et comptabilités d'entreprises, chroniques et actes judiciaires lui permettent de passer de la révolte aux révoltés anonymes, du groupe social particulier à l'ensemble de la société de Florence. La lumière crue du Tumulte dévoile alors une ville double (ou plutôt deux villes en une) : celle de l'honneur et du gain, et celle des quartiers séparés par l'exclusion.";368;"BOOK";"Science";"NOT_MATURE";FALSE;"0.1.1.0.preview.0";"fr";"http://books.google.fr/books?id=fJVoAAAAMAAJ&dq=subject:Science&hl=&as_pt=BOOKS&cd=391&source=gbs_api";"http://books.google.fr/books?id=fJVoAAAAMAAJ&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/La_r%C3%A9volte_des_Ciompi.html?hl=&id=fJVoAAAAMAAJ";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=fJVoAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=fJVoAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"392";"Daily life at Versailles in the seventeenth and eighteenth centuries";NA;"Jacques Levron";"Macmillan Pub Co";"1968-06";"Recounts the history of Versailles from its humble beginnings as a remote village and describes the daily court activities during the 3 reigns";239;"BOOK";"Science";"NOT_MATURE";FALSE;"preview-1.0.0";"en";"http://books.google.fr/books?id=jednAAAAMAAJ&dq=subject:Science&hl=&as_pt=BOOKS&cd=392&source=gbs_api";"http://books.google.fr/books?id=jednAAAAMAAJ&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/Daily_life_at_Versailles_in_the_seventee.html?hl=&id=jednAAAAMAAJ";4,5;2;FALSE;FALSE;"http://books.google.com/books/content?id=jednAAAAMAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=jednAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
"393";"Méthodes de Monte-Carlo pour les équations de transport et de diffusion";NA;"Bernard Lapeyre,Etienne Pardoux,Rémi Sentis";"Springer";"1997-10-31";"Le but de ce livre est de donner une introduction aux méthodes de Monte-Carlo orientée vers la résolution des équations aux dérivées partielles. Après des rappels sur les techniques de simulation, de réduction de variance et de suites à discrepance faible, les auteurs traitent en détail le cas des équations de transport, de l'équation de Boltzmann et des équations paraboliques de diffusion. Dans chaque cas ils introduisent les processus aléatoires associées et discutent les techniques d'implémentation.";178;"BOOK";"Mathematics";"NOT_MATURE";FALSE;"preview-1.0.0";"fr";"http://books.google.fr/books?id=qgIqQgAACAAJ&dq=subject:Science&hl=&as_pt=BOOKS&cd=393&source=gbs_api";"http://books.google.fr/books?id=qgIqQgAACAAJ&dq=subject:Science&hl=&as_pt=BOOKS&source=gbs_api";"https://books.google.com/books/about/M%C3%A9thodes_de_Monte_Carlo_pour_les_%C3%A9quat.html?hl=&id=qgIqQgAACAAJ";NA;NA;FALSE;FALSE;"http://books.google.com/books/content?id=qgIqQgAACAAJ&printsec=frontcover&img=1&zoom=5&source=gbs_api";"http://books.google.com/books/content?id=qgIqQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api";NA;NA
